data_as_of,death_year,death_month,jurisdiction_occurrence,drug_involved,month_ending_date,drug_overdose_deaths,states
2025-01-05,2022,9,Region 1,Cocaine,2022-09-30,2531.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2022,10,Region 1,Cocaine,2022-10-31,2579.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2022,11,Region 1,Cocaine,2022-11-30,2600.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2022,12,Region 1,Cocaine,2022-12-31,2597.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,1,Region 1,Cocaine,2023-01-31,2637.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,2,Region 1,Cocaine,2023-02-28,2661.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,3,Region 1,Cocaine,2023-03-31,2661.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,4,Region 1,Cocaine,2023-04-30,2671.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,5,Region 1,Cocaine,2023-05-31,2693.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,6,Region 1,Cocaine,2023-06-30,2733.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,7,Region 1,Cocaine,2023-07-31,2741.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,8,Region 1,Cocaine,2023-08-31,2745.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,9,Region 1,Cocaine,2023-09-30,2759.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,10,Region 1,Cocaine,2023-10-31,2689.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,11,Region 1,Cocaine,2023-11-30,2665.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,12,Region 1,Cocaine,2023-12-31,2672.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2024,1,Region 1,Cocaine,2024-01-31,2640.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2024,2,Region 1,Cocaine,2024-02-29,2592.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2024,3,Region 1,Cocaine,2024-03-31,2581.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2024,4,Region 1,Cocaine,2024-04-30,2520.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2024,5,Region 1,Cocaine,2024-05-31,2461.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2024,6,Region 1,Cocaine,2024-06-30,2407.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2019,1,Region 2,Cocaine,2019-01-31,2231.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,2,Region 2,Cocaine,2019-02-28,2276.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,3,Region 2,Cocaine,2019-03-31,2246.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,4,Region 2,Cocaine,2019-04-30,2233.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,5,Region 2,Cocaine,2019-05-31,2206.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,6,Region 2,Cocaine,2019-06-30,2175.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,7,Region 2,Cocaine,2019-07-31,2189.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,8,Region 2,Cocaine,2019-08-31,2198.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,9,Region 2,Cocaine,2019-09-30,2205.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,10,Region 2,Cocaine,2019-10-31,2199.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,11,Region 2,Cocaine,2019-11-30,2248.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,12,Region 2,Cocaine,2019-12-31,2299.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,1,Region 2,Cocaine,2020-01-31,2372.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,2,Region 2,Cocaine,2020-02-29,2406.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,3,Region 2,Cocaine,2020-03-31,2478.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,4,Region 2,Cocaine,2020-04-30,2526.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,5,Region 2,Cocaine,2020-05-31,2623.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,6,Region 2,Cocaine,2020-06-30,2707.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,7,Region 2,Cocaine,2020-07-31,2737.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,8,Region 2,Cocaine,2020-08-31,2738.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,9,Region 2,Cocaine,2020-09-30,2796.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,10,Region 2,Cocaine,2020-10-31,2794.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,11,Region 2,Cocaine,2020-11-30,2788.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,12,Region 2,Cocaine,2020-12-31,2764.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,1,Region 2,Cocaine,2021-01-31,2832.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,2,Region 2,Cocaine,2021-02-28,2830.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,3,Region 2,Cocaine,2021-03-31,2894.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,4,Region 2,Cocaine,2021-04-30,2948.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,5,Region 2,Cocaine,2021-05-31,2943.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,6,Region 2,Cocaine,2021-06-30,2983.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,7,Region 2,Cocaine,2021-07-31,3048.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,8,Region 2,Cocaine,2021-08-31,3181.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,9,Region 2,Cocaine,2021-09-30,3281.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,10,Region 2,Cocaine,2021-10-31,3419.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,11,Region 2,Cocaine,2021-11-30,3512.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,12,Region 2,Cocaine,2021-12-31,3602.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,1,Region 2,Cocaine,2022-01-31,3639.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,2,Region 2,Cocaine,2022-02-28,3723.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,3,Region 2,Cocaine,2022-03-31,3723.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,4,Region 2,Cocaine,2022-04-30,3775.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,5,Region 2,Cocaine,2022-05-31,3804.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,6,Region 2,Cocaine,2022-06-30,3852.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,7,Region 2,Cocaine,2022-07-31,3909.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,8,Region 2,Cocaine,2022-08-31,3926.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,9,Region 2,Cocaine,2022-09-30,3953.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,10,Region 2,Cocaine,2022-10-31,4009.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,11,Region 2,Cocaine,2022-11-30,4088.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,12,Region 2,Cocaine,2022-12-31,4197.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2023,1,Region 2,Cocaine,2023-01-31,4285.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2023,2,Region 2,Cocaine,2023-02-28,4337.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2023,3,Region 2,Cocaine,2023-03-31,4424.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2023,4,Region 2,Cocaine,2023-04-30,4542.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2023,5,Region 2,Cocaine,2023-05-31,4643.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2023,6,Region 2,Cocaine,2023-06-30,4672.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2023,7,Region 2,Cocaine,2023-07-31,4681.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2023,8,Region 2,Cocaine,2023-08-31,4754.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2023,9,Region 2,Cocaine,2023-09-30,4710.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2023,10,Region 2,Cocaine,2023-10-31,4692.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2023,11,Region 2,Cocaine,2023-11-30,4652.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2023,12,Region 2,Cocaine,2023-12-31,4605.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2024,1,Region 2,Cocaine,2024-01-31,4564.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2024,2,Region 2,Cocaine,2024-02-29,4530.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2024,3,Region 2,Cocaine,2024-03-31,4414.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2024,4,Region 2,Cocaine,2024-04-30,4276.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2024,5,Region 2,Cocaine,2024-05-31,4111.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2024,6,Region 2,Cocaine,2024-06-30,3968.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,1,Region 3,Cocaine,2019-01-31,2931.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2019,2,Region 3,Cocaine,2019-02-28,2936.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2019,3,Region 3,Cocaine,2019-03-31,2922.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2019,4,Region 3,Cocaine,2019-04-30,2887.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2019,5,Region 3,Cocaine,2019-05-31,2838.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2019,6,Region 3,Cocaine,2019-06-30,2828.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2019,7,Region 3,Cocaine,2019-07-31,2799.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2019,8,Region 3,Cocaine,2019-08-31,2835.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2019,9,Region 3,Cocaine,2019-09-30,2855.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2019,10,Region 3,Cocaine,2019-10-31,2902.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2019,11,Region 3,Cocaine,2019-11-30,2978.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2019,12,Region 3,Cocaine,2019-12-31,3070.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2020,1,Region 3,Cocaine,2020-01-31,3109.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2020,2,Region 3,Cocaine,2020-02-29,3146.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2020,3,Region 3,Cocaine,2020-03-31,3220.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2020,4,Region 3,Cocaine,2020-04-30,3314.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2020,5,Region 3,Cocaine,2020-05-31,3414.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2020,6,Region 3,Cocaine,2020-06-30,3450.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2020,7,Region 3,Cocaine,2020-07-31,3495.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2020,8,Region 3,Cocaine,2020-08-31,3486.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2020,9,Region 3,Cocaine,2020-09-30,3520.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2020,10,Region 3,Cocaine,2020-10-31,3525.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2020,11,Region 3,Cocaine,2020-11-30,3494.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2020,12,Region 3,Cocaine,2020-12-31,3449.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2021,1,Region 3,Cocaine,2021-01-31,3480.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2021,2,Region 3,Cocaine,2021-02-28,3528.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2021,3,Region 3,Cocaine,2021-03-31,3548.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2021,4,Region 3,Cocaine,2021-04-30,3566.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2021,5,Region 3,Cocaine,2021-05-31,3593.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2021,6,Region 3,Cocaine,2021-06-30,3653.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2021,7,Region 3,Cocaine,2021-07-31,3746.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2021,8,Region 3,Cocaine,2021-08-31,3811.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2021,9,Region 3,Cocaine,2021-09-30,3877.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2021,10,Region 3,Cocaine,2021-10-31,3976.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2021,11,Region 3,Cocaine,2021-11-30,4029.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2021,12,Region 3,Cocaine,2021-12-31,4147.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2022,1,Region 3,Cocaine,2022-01-31,4209.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2022,2,Region 3,Cocaine,2022-02-28,4241.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2022,3,Region 3,Cocaine,2022-03-31,4286.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2022,4,Region 3,Cocaine,2022-04-30,4279.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2022,5,Region 3,Cocaine,2022-05-31,4292.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2022,6,Region 3,Cocaine,2022-06-30,4316.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2022,7,Region 3,Cocaine,2022-07-31,4309.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2022,8,Region 3,Cocaine,2022-08-31,4364.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2022,9,Region 3,Cocaine,2022-09-30,4355.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2022,10,Region 3,Cocaine,2022-10-31,4364.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2022,11,Region 3,Cocaine,2022-11-30,4464.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2022,12,Region 3,Cocaine,2022-12-31,4539.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2023,1,Region 3,Cocaine,2023-01-31,4586.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2023,2,Region 3,Cocaine,2023-02-28,4627.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2023,3,Region 3,Cocaine,2023-03-31,4688.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2023,4,Region 3,Cocaine,2023-04-30,4763.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2023,5,Region 3,Cocaine,2023-05-31,4841.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2023,6,Region 3,Cocaine,2023-06-30,4889.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2023,7,Region 3,Cocaine,2023-07-31,4951.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2023,8,Region 3,Cocaine,2023-08-31,4957.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2023,9,Region 3,Cocaine,2023-09-30,4958.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2023,10,Region 3,Cocaine,2023-10-31,5010.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2023,11,Region 3,Cocaine,2023-11-30,4986.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2023,12,Region 3,Cocaine,2023-12-31,4924.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2024,1,Region 3,Cocaine,2024-01-31,4843.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2024,2,Region 3,Cocaine,2024-02-29,4784.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2024,3,Region 3,Cocaine,2024-03-31,4657.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2024,4,Region 3,Cocaine,2024-04-30,4496.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2024,5,Region 3,Cocaine,2024-05-31,4328.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2024,6,Region 3,Cocaine,2024-06-30,4214.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2019,1,Region 4,Cocaine,2019-01-31,3125.0,"Kentucky, Tennessee, Alabama, Mississippi"
2025-01-05,2019,2,Region 4,Cocaine,2019-02-28,3126.0,"Kentucky, Tennessee, Alabama, Mississippi"
2025-01-05,2019,3,Region 4,Cocaine,2019-03-31,3131.0,"Kentucky, Tennessee, Alabama, Mississippi"
2025-01-05,2019,4,Region 4,Cocaine,2019-04-30,3132.0,"Kentucky, Tennessee, Alabama, Mississippi"
2025-01-05,2019,5,Region 4,Cocaine,2019-05-31,3147.0,"Kentucky, Tennessee, Alabama, Mississippi"
2025-01-05,2019,6,Region 4,Cocaine,2019-06-30,3186.0,"Kentucky, Tennessee, Alabama, Mississippi"
2025-01-05,2019,7,Region 4,Cocaine,2019-07-31,3201.0,"Kentucky, Tennessee, Alabama, Mississippi"
2025-01-05,2019,8,Region 4,Cocaine,2019-08-31,3255.0,"Kentucky, Tennessee, Alabama, Mississippi"
2025-01-05,2019,9,Region 4,Cocaine,2019-09-30,3348.0,"Kentucky, Tennessee, Alabama, Mississippi"
2025-01-05,2019,10,Region 4,Cocaine,2019-10-31,3441.0,"Kentucky, Tennessee, Alabama, Mississippi"
2025-01-05,2019,11,Region 4,Cocaine,2019-11-30,3504.0,"Kentucky, Tennessee, Alabama, Mississippi"
